id,study_interval,is_weekend,sleep_start_day_in_study,sleep_start_timestamp,sleep_end_day_in_study,sleep_end_timestamp,type,temperature_samples,nightly_temperature,baseline_relative_sample_sum,baseline_relative_sample_sum_of_squares,baseline_relative_nightly_standard_deviation,baseline_relative_sample_standard_deviation
27,2024,True,911,00:05:30,911,10:09:30,SKIN,604,33.68151490066225,15.339596413134132,422.7140137304086,1.4214280300577335,1.388242905712315
27,2024,False,911,23:53:00,912,16:03:30,SKIN,971,30.95572605561277,-2622.0807895411344,18442.663875984028,0.8271997703145467,1.7700926929222136
27,2024,False,912,23:53:30,913,07:25:00,SKIN,451,33.522239467849225,-59.3905608365003,568.5420665555866,0.8126270882738119,1.7525478028074994
27,2024,False,914,00:11:00,914,05:49:30,SKIN,339,34.383466076696166,245.8277133105821,478.2382698568981,0.832444343861141,1.7680930447856624
27,2024,False,915,02:12:00,915,09:17:30,SKIN,426,34.053661971830984,168.41969283276558,417.3296472626971,0.837678059281223,1.766808934268963
27,2024,False,916,00:09:30,916,07:27:30,SKIN,434,33.84607142857143,81.48820819112734,293.6151718875626,0.8352830751110526,1.765802978177133
27,2024,True,916,23:54:30,917,08:03:00,SKIN,488,34.201813524590165,261.5606976744202,643.6892900471576,0.8463041127570946,1.762053912334984
27,2024,True,918,00:31:00,918,07:46:30,SKIN,436,33.55271788990826,-44.12667300380053,638.1877251041587,0.8455917569997378,1.7655499806179642
27,2024,True,918,00:31:00,918,07:46:30,SKIN,436,33.55271788990826,-44.12667300380053,638.1877251041587,0.8455917569997378,1.7655499806179642
27,2024,True,918,00:31:00,918,07:46:30,SKIN,436,33.55271788990826,-44.12667300380053,638.1877251041587,0.8455917569997378,1.7655499806179642
27,2024,True,918,00:31:00,918,07:46:30,SKIN,436,33.55271788990826,-44.12667300380053,638.1877251041587,0.8455917569997378,1.7655499806179642
27,2024,False,919,00:02:00,919,17:33:00,SKIN,948,29.69395042194093,-3658.1115596330274,22146.36541117728,1.0883319738780188,2.088150045426247
27,2024,False,920,01:36:30,920,09:19:30,SKIN,458,33.6250327510917,0.0,494.9058245086344,1.0894800497009671,2.10142268664633
27,2024,False,921,02:16:00,921,18:57:00,SKIN,960,29.57768229166667,-3885.4564410480343,24299.90527985035,1.2909469910976257,2.3661297443632185
27,2024,False,922,01:40:30,922,08:35:30,SKIN,415,33.19107228915663,-180.09359170305652,449.9473460781155,1.290163893214228,2.355422779950844
27,2024,False,922,22:48:30,923,07:40:30,SKIN,513,33.48214424951267,-73.30180131004454,3987.8208758777473,1.2878282291792225,2.375480170769537
27,2024,True,923,23:55:30,924,09:36:30,SKIN,581,33.239044750430295,-224.2590283842801,625.5064888326451,1.2367032771372508,2.3255876756899956
27,2024,True,925,00:10:30,925,08:57:00,SKIN,524,33.55837786259542,-34.927161572049954,1021.153187243268,1.210874664084396,2.298409074410212
27,2024,False,925,23:45:30,926,09:20:00,SKIN,574,33.901506968641115,142.11155893536124,522.0008094217628,1.2153260554817804,2.285203201286062
27,2024,False,927,00:28:00,927,07:49:00,SKIN,441,32.97642857142857,-292.405372756406,613.2346464099828,1.1961534108262124,2.2593229749450474
27,2024,False,927,22:00:00,928,05:00:00,SKIN,349,32.71083094555874,-307.4251520884045,1098.708943514619,1.1999863366391703,2.2674236826220446
27,2024,False,929,13:21:00,929,22:56:30,SKIN,574,25.862935540069685,-4436.313846128207,34309.648008491145,1.8133517741918903,2.6188548043617135
27,2024,True,930,23:01:00,931,08:15:00,SKIN,493,32.97771805273833,-286.26528625954234,1545.0526544975585,1.8362061084203316,2.6389389187023564
27,2024,False,932,22:29:00,933,09:22:30,SKIN,654,33.62399847094802,44.76668893130045,632.3741254780907,1.859117480110509,2.6501658005661755
27,2024,False,934,00:57:30,934,13:20:00,SKIN,742,30.9975539083558,-1884.6241797280236,13410.734472561397,1.879267688296947,2.7329506674858832
27,2024,False,934,22:51:30,935,11:27:00,SKIN,755,32.00935099337748,-1127.094853304112,6979.672388072358,1.8778902077571171,2.7565731631875456
27,2024,False,936,00:38:00,936,04:28:30,SKIN,230,34.4725,223.1708725033832,273.52190199529286,1.8806039713178764,2.7639663938747216
27,2024,False,943,00:07:00,943,13:43:30,SKIN,817,31.344761321909424,-1646.9357064767028,13793.275867708726,2.045088678044117,2.941555268780538
27,2024,False,943,23:36:30,944,08:17:00,SKIN,520,33.17546153846154,-20.590430292595556,646.9050581145566,2.010961497355843,2.9167974603488216
27,2024,True,944,23:17:30,945,09:22:30,SKIN,605,33.34428099173554,78.17959552495813,2659.9391728206538,1.991274553315389,2.9279259498354766
27,2024,True,945,22:20:00,946,07:56:30,SKIN,577,32.52818024263431,-377.98500926784254,4638.737580729881,1.9690746935377463,2.9563696265565116
27,2024,False,946,21:05:30,947,06:04:00,SKIN,537,33.18390130353817,2.266076923078799,1337.3974643473048,1.9378271571539445,2.951467776428266
27,2024,False,947,21:34:30,948,08:42:00,SKIN,667,32.32411544227886,-501.900393665157,5462.813952266006,1.9209703561378324,2.9772611656238652
27,2024,False,947,21:34:30,948,08:42:00,SKIN,667,32.32411544227886,-501.900393665157,5462.813952266006,1.9209703561378324,2.9772611656238652
27,2024,False,947,21:34:30,948,08:42:00,SKIN,667,32.32411544227886,-501.900393665157,5462.813952266006,1.9209703561378324,2.9772611656238652
27,2024,False,947,21:34:30,948,08:42:00,SKIN,667,32.32411544227886,-501.900393665157,5462.813952266006,1.9209703561378324,2.9772611656238652
27,2024,False,949,00:38:30,949,09:00:00,SKIN,501,33.64953093812375,235.3946080790738,620.8285077102482,1.8436426523392533,2.8646331788425634
27,2024,False,949,23:13:30,950,18:05:00,SKIN,1039,29.767921077959578,-3437.7067976283324,25347.83975126152,1.9169287229940235,3.024191736146725
27,2024,False,951,00:38:00,951,15:07:00,SKIN,869,30.39109896432681,-2333.6915323763424,16908.791988705518,1.8679459789697863,2.99068266260282
27,2024,True,952,01:36:00,952,13:38:30,SKIN,723,31.87546334716459,-796.4640046363347,7095.799353985116,1.8623320729090065,3.025963392012048
27,2024,True,953,01:46:30,953,10:30:30,SKIN,524,33.53791984732825,293.8835844682726,1260.072722747689,1.8640035398939936,3.002526370814784
27,2024,False,955,04:47:00,955,09:29:00,SKIN,282,32.54955673758865,-45.47932664756445,304.7279119763989,1.8779992130009584,3.072002308035531
27,2024,False,955,22:25:00,956,10:00:30,SKIN,685,32.58603649635037,0.0,1014.75171408779,1.8416708084653393,3.062460389734756
27,2024,False,957,00:37:00,957,05:43:30,SKIN,297,32.380892255892256,-50.09335106382969,483.45980764576234,1.833444994484554,3.0835119271053264
27,2024,False,958,00:22:30,958,10:58:00,SKIN,635,32.995850393700785,283.39647163120753,2673.5113382409327,1.8387980455095216,3.0941076755561765
27,2024,True,958,20:39:00,959,09:05:00,SKIN,462,32.09878787878788,-208.25521276595828,774.546135809971,1.1400110787009514,2.777141669024092
27,2024,True,959,23:44:00,960,11:28:30,SKIN,546,32.42603479853479,-61.60719560086727,1467.4041576460004,1.1125718070063897,2.743930159606073
27,2024,False,961,22:07:00,962,07:42:30,SKIN,576,33.72051215277777,680.6267496957844,1282.4146593341138,1.1397942842731117,2.7549520291487166
27,2024,False,962,20:57:30,963,11:21:30,SKIN,864,31.678668981481483,-689.8508977850543,9729.56536235544,1.1237282406924642,2.840428662698194
27,2024,True,966,01:09:00,966,09:12:30,SKIN,484,33.89581611570248,656.7626507860423,1143.3024721951224,1.0818497410750596,2.7671052511694656
27,2024,True,966,23:57:30,967,09:43:00,SKIN,585,34.02641880341881,863.96430851064,1539.8098858636804,1.1076224333414346,2.743140863857363
27,2024,False,968,01:28:30,968,07:54:30,SKIN,386,34.70264248704663,824.0505058497693,1993.4627738115375,1.1745974080807766,2.7436487722963565
27,2024,False,969,00:54:30,969,09:17:30,SKIN,499,33.83597194388778,623.717788321168,2598.316926489584,1.1741658789581406,2.736870903135444
27,2024,False,970,00:34:00,970,08:58:30,SKIN,502,33.640348605577685,426.4013905971624,1253.6118556337897,1.164405935354513,2.709694973840627
27,2024,False,970,16:16:30,971,09:27:30,SKIN,1005,31.441298507462687,-1150.4616788321182,11196.228668966563,1.168923163165968,2.746721516684375
27,2024,False,972,04:58:00,972,08:39:30,SKIN,222,26.870202702702706,-1264.8658489672307,7211.703329318028,1.6160945569984222,2.798551057784359
29,2022,False,2,00:49:00,2,07:52:00,SKIN,423,34.24940898345154,,,,
29,2022,False,3,00:18:30,3,07:38:30,SKIN,440,33.426579545454544,,,,
29,2022,True,4,01:08:00,4,09:04:30,SKIN,475,33.932421052631575,1.8189894035458565e-12,494.471215789672,0.4150110967799738,1.0213658595065496
29,2022,True,5,01:41:30,5,09:10:30,SKIN,447,33.52804250559284,-90.37860526315852,534.9930467322702,0.3794284736796626,1.0526864157159708
29,2022,False,6,00:50:30,6,08:13:00,SKIN,442,33.023110859728504,-223.179787472036,620.6695349797374,0.473074342053517,1.0760013056474873
29,2022,False,8,04:49:00,8,08:20:00,SKIN,211,34.03836492890995,65.0160946073238,218.8338749193936,0.454503447592535,1.0781845493943951
29,2022,False,9,00:42:30,9,07:16:30,SKIN,394,33.701269035532995,0.0,241.60106548224576,0.4149034332024811,1.0278628028177608
29,2022,False,10,00:27:00,10,08:01:30,SKIN,455,34.30125274725275,220.40550494256055,552.6055603495333,0.439042242916625,1.0483262405888418
29,2022,True,11,00:26:00,11,08:59:30,SKIN,514,33.126828793774315,-295.2622842639612,876.4677188885398,0.4640604303093626,1.0922770341951928
29,2022,True,12,01:25:00,12,08:28:00,SKIN,363,32.21292011019284,-508.8300447143392,1464.8618234270252,0.643014076063562,1.2053777257739713
29,2022,False,13,02:07:00,13,08:07:00,SKIN,360,32.603402777777774,-332.8703020134235,1526.3389620486414,0.6739973792668498,1.29733378447115
29,2022,False,13,23:11:00,14,08:28:30,SKIN,554,32.744016245487366,-406.2453081401218,1135.5767027270049,0.675726354188972,1.296249280456858
29,2022,False,14,22:08:00,15,07:25:30,SKIN,558,32.98465949820789,-246.59138636363787,1581.8293124169577,0.6574922633435232,1.339001241574343
29,2022,False,16,00:12:30,16,09:02:00,SKIN,529,34.31555765595463,443.4324674979689,666.9256821954623,0.6798969567672907,1.342838555287854
29,2022,False,17,01:35:30,17,08:02:00,SKIN,386,31.843199481865287,-611.1847045454542,1697.2638999879127,0.7743704968013854,1.3856528258159515
29,2022,True,18,00:16:00,18,09:11:30,SKIN,510,34.43303921568628,487.4213769829148,985.1729896862524,0.7968522129963703,1.405137614677904
29,2022,True,18,23:45:00,19,07:00:00,SKIN,416,34.08711538461539,232.5743176733777,1013.0689318301156,0.7891368966104687,1.42181009808137
29,2022,False,19,22:37:00,20,04:00:30,SKIN,324,32.0520987654321,-461.76877226967554,1845.2759384056556,0.832926880138241,1.4717484324951406
29,2022,False,20,22:20:00,21,04:11:30,SKIN,254,32.23767716535433,-301.9812045454537,1267.9995023570957,0.84990081432071,1.4986800147705943
29,2022,True,25,00:30:00,25,09:41:30,SKIN,551,33.092286751361165,-101.6139974575526,401.2439597628545,0.8286302256455773,1.461584310077414
29,2022,False,27,00:29:30,27,09:58:30,SKIN,569,33.6630755711775,134.5662386363656,935.3191483845004,0.8115971349352628,1.4544367153849982
29,2022,False,28,01:33:30,28,09:10:30,SKIN,457,33.84771334792122,169.27386133567416,659.2348168084864,0.8001662775245351,1.4462311172398854
30,2022,False,2,02:22:00,2,10:46:00,SKIN,504,33.32032738095238,,,,
30,2022,False,3,03:33:30,3,12:43:00,SKIN,549,33.03945355191257,,,,
30,2022,False,4,03:04:00,4,12:06:00,SKIN,541,32.75287430683919,-155.03937158470217,1622.4250215182549,0.2837313174075139,1.7094475799557016
30,2022,False,5,04:05:30,5,12:10:30,SKIN,485,33.22155670103093,44.16001366120327,829.0015884670429,0.2492657807814595,1.5427071320661323
30,2022,False,6,02:43:30,6,09:42:30,SKIN,419,33.099594272076374,-1.8189894035458565e-12,956.991581026232,0.2159896679901082,1.5344407320228235
30,2022,True,7,03:41:00,7,12:32:00,SKIN,531,33.545103578154425,204.18441664001148,980.2602133685724,0.2689501418022633,1.4899278069252455
30,2022,True,8,03:14:30,8,10:57:00,SKIN,462,32.00861471861472,-504.0325536992859,1651.8550737848273,0.5007002040230983,1.5653378443303
30,2022,False,9,02:57:00,9,12:24:30,SKIN,568,33.1468926056338,13.432726730312424,1203.6010632435791,0.4665290286964044,1.5470034565815751
30,2022,False,10,04:31:30,10,08:30:30,SKIN,239,34.051589958159,216.22266725352165,497.46647043607663,0.5562547717600592,1.543801208825596
30,2022,False,11,02:34:30,11,12:40:30,SKIN,606,33.37029702970297,112.7598600805868,1308.906141659012,0.5298382270514433,1.533123064515752
30,2022,False,12,03:30:30,12,08:45:30,SKIN,315,32.96592063492064,-57.006170774648126,605.8149020837154,0.5058927673514015,1.522346732332816
30,2022,False,13,03:59:00,13,12:56:30,SKIN,538,32.3214498141264,-431.3649701040376,1253.8539021057077,0.5369138548739775,1.5184944354663976
30,2022,True,14,03:37:30,14,12:45:30,SKIN,545,32.76568807339449,-181.97887828162493,1066.1827924598474,0.5209523099993735,1.504085579500255
30,2022,True,15,04:34:30,15,14:23:30,SKIN,589,33.496273344651954,219.71461451435607,1096.4215669459663,0.5147239547274107,1.4939000155099196
30,2022,False,16,04:35:00,16,08:40:30,SKIN,246,33.526869918699184,93.47441901408548,315.1038484147284,0.5093038981868105,1.4818830012609785
30,2022,False,17,04:55:30,17,11:39:00,SKIN,403,33.40255583126551,87.98746470705737,746.6051743066637,0.4974834726155205,1.4753045575578103
30,2022,False,18,02:49:30,18,17:02:30,SKIN,817,33.15975520195838,0.0,1931.464151040418,0.4817510450264663,1.482489872788891
30,2022,False,19,06:36:00,19,12:43:30,SKIN,368,33.675625,178.468609849966,622.3970081571024,0.4847942996418268,1.47481594443379
30,2022,False,20,04:03:30,20,11:10:00,SKIN,426,33.00546948356808,-65.72571603427059,783.6134454183048,0.4724581914201203,1.468693795487274
30,2022,True,21,02:33:30,21,13:08:00,SKIN,634,33.102342271293374,-32.32235500672323,726.5285931515973,0.4599876610695464,1.4434288911267183
30,2022,True,22,04:35:00,22,13:27:30,SKIN,533,32.99482176360225,-81.05375880281645,944.6872714185156,0.4495996921076899,1.4370363418077725
30,2022,False,23,04:50:00,23,12:36:30,SKIN,467,32.78561027837259,-158.31634376249713,1131.645375165623,0.4452794186732425,1.4425418920979984
30,2022,False,24,05:43:30,24,12:35:00,SKIN,411,33.38675182481752,98.58213908450672,718.7497735923389,0.4384417954130488,1.43820210710089
30,2022,False,27,03:07:30,27,13:32:30,SKIN,625,32.902456,-138.85089903974222,1146.3738205025438,0.4314634690983342,1.433106354728499
30,2022,True,28,02:11:30,28,13:43:30,SKIN,632,33.04063291139241,-39.00031545741149,1644.112431338057,0.4227320293014051,1.4435905488397427
30,2022,True,29,05:14:00,29,11:06:00,SKIN,352,34.01875,314.73466166081744,725.1694592350395,0.4498636618105242,1.4440295348636294
30,2022,False,30,06:09:00,30,13:20:00,SKIN,431,32.495278422273785,-261.64451892744364,1819.4588453243489,0.4591937149471918,1.4695025590147763
30,2022,False,31,05:33:30,31,15:25:00,SKIN,591,33.08027072758037,-12.232248565764166,973.583684187848,0.4507218628949512,1.46141905417171
30,2022,False,32,03:34:30,32,13:25:00,SKIN,590,33.23850847457627,81.14871970592503,1436.7826988303568,0.4497166232514273,1.4661143787205997
30,2022,False,33,03:56:00,33,12:36:30,SKIN,521,32.9418905950096,-82.87946954782092,1242.5715862237848,0.4508095976005589,1.4689941473140344
30,2022,False,34,05:20:00,34,11:12:00,SKIN,347,33.975965417867435,295.417748853135,843.728405151167,0.4721553345893402,1.4605198637136705
30,2022,True,35,04:44:00,35,13:04:30,SKIN,501,33.373053892215566,124.46666332974564,845.429433992831,0.4736479021375729,1.460091114308824
30,2022,True,36,03:55:30,36,14:34:30,SKIN,639,33.673043818466354,332.1010254742978,1226.1127213942818,0.4826147935572226,1.4549789090591487
30,2022,False,37,06:58:30,37,12:41:30,SKIN,343,33.91463556851312,261.12990099793933,616.4309190822532,0.497378714338675,1.4557570094955117
30,2022,False,38,03:45:30,38,14:03:00,SKIN,617,33.2297244732577,21.585520195840218,1307.960214719642,0.4383624534149751,1.4378184936839578
30,2022,False,39,04:52:30,39,12:36:30,SKIN,464,33.24981681034483,7.284956102519573,850.2921856904868,0.4378840189435355,1.4343353181706044
30,2022,False,40,04:29:30,40,14:18:30,SKIN,589,33.361519524618,75.04039686289616,1075.851940511493,0.4099267224927083,1.4312848339289757
30,2022,False,41,03:13:30,41,12:12:00,SKIN,538,33.1239219330855,-38.10003263312683,591.6346891946159,0.4094595701750608,1.4172270485172944
30,2022,True,42,03:22:00,42,13:04:30,SKIN,583,32.827993138936534,-213.8133253254855,720.4075831675436,0.4134612356618349,1.4070644905936716
30,2022,True,43,03:25:00,43,13:30:00,SKIN,603,33.50471807628524,163.17276622806094,1145.1033140772488,0.3774609355587052,1.3996593112034568
30,2022,False,44,04:59:00,44,10:37:30,SKIN,339,33.55812684365782,106.43386420587376,543.974508701358,0.3687042171592569,1.395420877949508
30,2022,False,45,13:39:00,45,17:25:00,SKIN,226,34.75453539823009,341.3442428039152,1011.4343708867092,0.4603880674856572,1.410720374587661
30,2022,False,46,04:25:00,46,13:39:00,SKIN,554,34.37882671480145,628.6038960768528,1747.6716439765878,0.5001580134123866,1.4279655334151595
30,2022,False,47,06:01:00,47,10:48:00,SKIN,287,33.35987804878049,33.21032161382209,201.66846659127623,0.5000971947111758,1.420573207779721
30,2022,False,48,05:11:30,48,10:04:30,SKIN,293,32.63692832764505,-177.91965424094087,1024.891104830196,0.5173602363589752,1.4254969110553162
30,2022,True,49,01:21:00,49,09:34:00,SKIN,493,33.172505070993914,-30.37442164107233,735.6808419676963,0.5140899411636874,1.4232340327605797
30,2022,True,50,03:46:00,50,13:03:30,SKIN,558,33.35939068100359,64.29724550701212,945.0298883151264,0.5102904759868468,1.4197875994676623
30,2022,False,51,03:05:30,51,12:11:30,SKIN,546,32.540540293040294,-384.17780278346254,1347.4505038030911,0.5305116414484307,1.4421373025698072
30,2022,False,52,03:30:00,52,11:23:30,SKIN,474,33.2114135021097,-15.523092526302207,747.6341208894737,0.5272065150683262,1.43989355201656
30,2022,False,53,01:29:30,53,10:06:30,SKIN,517,32.14890715667311,-566.2470861521033,1557.0828849626705,0.5637896026875874,1.449858801912241
30,2022,False,54,01:29:30,54,13:48:00,SKIN,733,33.62363574351978,278.1537830764173,1880.6382643789984,0.5668751426591101,1.461133328925871
30,2022,False,55,04:42:30,55,11:56:00,SKIN,433,33.16599307159353,-31.399169491525758,605.3350464082323,0.5573076638691267,1.4537299167850704
30,2022,True,56,05:44:30,56,14:51:00,SKIN,546,32.60434065934066,-343.85759475867235,983.7894594746176,0.5623830252172416,1.4509110597725787
30,2022,True,57,03:05:00,57,10:09:00,SKIN,424,32.74291273584905,-208.2703849408008,1058.4353193828138,0.5668349787550719,1.4588666086745474
30,2022,False,58,05:36:00,58,11:18:30,SKIN,343,32.61749271137026,-211.5019505535256,702.2240722681163,0.5780705434983532,1.451451604550914
30,2022,False,59,03:52:30,59,10:54:30,SKIN,422,33.51931279620853,120.35284800703266,622.2015403397381,0.5625325159730067,1.4457979998732122
30,2022,False,60,02:57:00,60,13:38:00,SKIN,641,33.5404992199688,189.95174618278543,914.168340605218,0.5465635204649646,1.4130872866971316
30,2022,False,61,03:12:00,61,10:39:00,SKIN,447,33.34308724832215,20.84594288792869,681.2461947088595,0.5453399339111002,1.412870218864396
30,2022,False,62,04:57:30,62,13:58:00,SKIN,540,34.01738888888889,359.7209590820494,1336.4843579679728,0.5611273262082788,1.4119428323518146
30,2022,True,63,05:06:30,63,09:48:00,SKIN,281,33.23016014234875,-34.0231490702663,446.2092006144812,0.5569574626890289,1.4038294706794727
30,2022,True,64,02:06:30,64,12:24:30,SKIN,618,32.83455501618123,-285.4523541280978,2473.4859923985787,0.5499210356676689,1.4320403904372752
30,2022,False,65,02:19:30,65,11:06:30,SKIN,526,33.33023764258555,21.15067887931218,902.9305228935556,0.5497463244236054,1.4323709984944353
30,2022,False,66,01:01:30,66,12:39:30,SKIN,698,33.13202005730659,-75.36195649006186,1249.0598130172584,0.5454645867120874,1.430407456058626
30,2022,False,67,04:40:00,67,11:03:00,SKIN,383,32.57840731070496,-249.5379038886349,1010.6981559455162,0.5453836564162459,1.437516142805989
30,2022,False,68,02:31:30,68,12:12:30,SKIN,581,32.45060240963855,-447.4771437151831,1378.7620602364186,0.5633223986523427,1.4399408194768908
30,2022,False,69,04:06:30,69,14:26:00,SKIN,619,33.007221324717285,-114.35279837556664,1161.2365735806525,0.5642832666377444,1.439339820381622
30,2022,True,71,04:01:00,71,13:45:00,SKIN,584,32.05098458904109,-654.9679614604429,1625.5384926621336,0.6106861615645625,1.4621909635221213
30,2022,False,72,04:06:30,72,14:01:30,SKIN,595,32.98296638655462,-112.77551724137813,684.0129125025123,0.6084753728284887,1.461274180939779
30,2022,False,73,04:51:30,73,15:05:30,SKIN,614,32.7167345276873,-275.84474595842767,793.975436641369,0.6097380298313754,1.4495845850588722
30,2022,False,74,04:24:00,74,14:23:00,SKIN,599,33.18810517529215,13.245150115471915,988.5357525066938,0.6041854701425977,1.4466614052870048
30,2022,False,75,03:52:00,75,12:20:00,SKIN,508,33.532519685039375,186.19551963048437,594.6982380521949,0.5226250133669716,1.422085212158747
30,2022,False,76,02:59:00,76,13:33:30,SKIN,635,33.15249606299212,3.637978807091713e-12,575.5081187400501,0.4585965347976846,1.385015015219955
30,2022,True,77,03:38:30,77,10:06:00,SKIN,387,32.627906976744185,-195.0917621776498,546.5275138748111,0.4597790575374034,1.386559532321552
30,2022,True,78,00:15:00,78,13:37:30,SKIN,803,33.19032378580324,30.37566141732896,420.4073579157703,0.4555487229431589,1.3517646277461215
30,2022,False,79,04:43:00,79,15:08:00,SKIN,625,33.142959999999995,0.0,602.1475739998277,0.4552310129930685,1.3432773049176292
30,2022,False,80,03:38:00,80,09:11:00,SKIN,333,32.14771771771772,-327.7726790830948,738.84203034034,0.4780134677322266,1.344088702108014
30,2022,False,80,23:38:30,81,14:02:00,SKIN,863,32.891129779837776,-207.88830945558948,1226.8048960119486,0.470926945195845,1.329695289833125
30,2022,False,82,04:33:00,82,10:17:00,SKIN,344,32.18591569767442,-282.5291357027454,839.7366055115126,0.4917801559396845,1.3346170382394165
30,2022,False,83,03:03:30,83,11:50:00,SKIN,526,32.93148288973384,-39.838416801292624,510.7815426867455,0.4668015285349218,1.314096966139111
30,2022,True,84,03:55:00,84,10:30:00,SKIN,395,32.849265822784815,-52.811722689077214,613.1948941858718,0.4506585007575039,1.2933833479004615
30,2022,True,85,03:58:30,85,10:08:00,SKIN,369,33.571476964769644,217.16040336134392,455.9108146018116,0.4635341793368037,1.2947865059604875
30,2022,False,86,03:44:30,86,11:33:00,SKIN,468,33.47391025641026,218.41042003231087,719.3340198262595,0.4671922501940527,1.296362517324619
30,2022,False,87,02:21:30,87,11:47:00,SKIN,565,32.43456637168141,-323.5500484652657,902.7278065695428,0.4766487874826854,1.2855826313060443
30,2022,False,88,02:20:00,88,10:01:00,SKIN,461,32.70994577006508,-137.04403069466937,791.6537138805725,0.4743813123714213,1.2836013141172256
30,2022,False,89,00:41:00,89,09:24:00,SKIN,523,32.50804015296367,-248.38642016806625,1212.273243162315,0.4713832797938014,1.291144072791085
30,2022,False,90,03:05:30,90,10:49:00,SKIN,463,32.20072354211663,-338.3415779467705,3786.93295338552,0.47776314161706,1.3635815803987383
30,2024,False,856,03:14:30,856,09:08:30,SKIN,354,31.80970338983051,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:27:30,856,10:08:00,SKIN,520,32.086,,,,
30,2024,False,855,23:14:00,856,09:50:30,SKIN,629,33.9556200317965,,,,
30,2024,False,856,03:14:30,856,09:08:30,SKIN,354,31.80970338983051,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:27:30,856,10:08:00,SKIN,520,32.086,,,,
30,2024,False,855,23:14:00,856,09:50:30,SKIN,629,33.9556200317965,,,,
30,2024,False,856,03:14:30,856,09:08:30,SKIN,354,31.80970338983051,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:27:30,856,10:08:00,SKIN,520,32.086,,,,
30,2024,False,855,23:14:00,856,09:50:30,SKIN,629,33.9556200317965,,,,
30,2024,False,856,03:14:30,856,09:08:30,SKIN,354,31.80970338983051,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:27:30,856,10:08:00,SKIN,520,32.086,,,,
30,2024,False,855,23:14:00,856,09:50:30,SKIN,629,33.9556200317965,,,,
30,2024,False,856,03:14:30,856,09:08:30,SKIN,354,31.80970338983051,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:57:00,856,10:08:30,SKIN,492,32.57204268292683,,,,
30,2024,False,856,01:27:30,856,10:08:00,SKIN,520,32.086,,,,
30,2024,False,855,23:14:00,856,09:50:30,SKIN,629,33.9556200317965,,,,
30,2024,False,856,23:50:00,857,07:49:00,SKIN,479,31.88311064718163,,,,
30,2024,False,858,02:39:00,858,07:56:30,SKIN,316,32.14740506329114,0.0,288.558572151931,0.3475619839857226,0.957109690271956
30,2024,False,858,18:03:30,859,07:38:30,SKIN,738,28.99472899728997,-2229.1502971644513,15573.218097084668,1.6279865922432315,3.253641404959907
30,2024,False,860,02:35:00,860,08:31:30,SKIN,357,34.171120448179266,722.4663924050637,1910.6482051954372,1.8773195664955848,3.385782588483663
30,2024,True,861,03:07:00,861,08:47:30,SKIN,341,33.17266862170088,277.21415926983536,433.7464165680576,1.7513189058739091,3.147196795429077
30,2024,True,862,02:48:00,862,13:28:00,SKIN,640,33.1848046875,392.16768292683264,944.8428061052692,1.645262464839762,2.8083881829434576
30,2024,False,863,02:47:00,863,07:41:30,SKIN,295,32.5814406779661,1.3862042682940228,50.21192648226861,1.5263790100818628,2.6555254118306193
30,2024,False,864,01:34:30,864,07:48:30,SKIN,368,33.40991847826087,304.8798305084765,544.2921688882634,1.471792299802442,2.5367766947788937
30,2024,False,865,01:54:30,865,07:18:30,SKIN,315,32.53334920634921,-13.668629340636471,290.87705723184627,1.387826531036829,2.433341227697443
30,2024,False,866,02:05:00,866,07:34:30,SKIN,330,33.00333333333333,139.2245762711882,247.3661095087882,1.3265730924274912,2.3391380188606563
30,2024,False,867,02:20:00,867,08:09:00,SKIN,349,33.39945558739255,211.86693502824892,539.8914563274011,1.290407571722654,2.2675749000968737
30,2024,True,868,03:48:30,868,08:42:00,SKIN,293,32.53317406143345,-14.142118644067525,195.83174034033436,1.2355640178420988,2.199953085191636
30,2024,True,868,22:54:00,869,12:10:00,SKIN,703,33.03838549075391,172.93693502825045,1351.9168165677693,1.1932983916396622,2.1059920306065982
30,2024,False,870,01:15:00,870,07:28:30,SKIN,374,31.292606951871655,-482.02381355932266,3951.1388809178025,1.1995913113240662,2.202101665495906
30,2024,False,871,02:20:30,871,07:37:00,SKIN,316,32.40365506329114,-54.69537102108188,319.26064014597796,1.159331059244838,2.1532189998329367
30,2024,False,872,01:52:00,872,07:45:00,SKIN,353,32.91963172804533,119.38144067796566,219.72758690756743,1.126692677611261,2.09938489217931
